MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
486227,Luiza de Oliveira Ribeiro,1,1,1,3,0.0,0.0,0.0,0.0,1.0,0,5,8,DIFICULDADE
450232,Wanda Gomes de Fonseca Castelo Branco,0,0,0,0,5.9,5.4,6.0,4.8,1.0,2,4,4,EXATAS
263888,Matilde de Sales,0,0,0,0,5.4,5.5,5.6,4.6,1.0,3,5,3,DIFICULDADE
179525,Lucas de Macedo,0,0,0,0,5.9,5.7,9.0,7.1,1.0,4,3,6,HUMANAS
245904,Lisa Catarina de Ayres Naves,0,0,0,0,7.4,8.1,7.5,,0.0,10,7,3,HUMANAS
335454,Sabrina de Vargas Kenbo,0,0,0,0,6.5,6.7,5.3,,0.0,16,7,3,EXATAS
359287,Lana Isaiane da Luz,0,0,0,0,7.2,7.1,4.6,6.6,0.0,5,4,3,EXATAS
758450,Felipe Wekean de Paranhos,0,0,0,0,6.2,6.2,5.4,6.5,0.0,5,4,2,EXATAS
777838,Oséas Sebastião Seixas Gakalcy,0,0,0,0,6.2,5.7,5.8,4.4,1.0,3,4,3,EXATAS
772428,Andressa Nayara Ossa Valverde do Paraná,0,0,0,0,6.9,6.4,6.0,6.0,0.0,2,5,3,EXATAS
997552,Cláudia Danielle Encranson,0,0,0,0,6.5,6.5,7.0,6.1,0.0,2,2,5,HUMANAS
695682,Breno Juan Jangada do Amaral,0,0,0,0,6.7,6.9,5.0,6.8,1.0,2,2,2,EXATAS
916159,Luiza Boburnaman,0,0,0,0,5.8,5.7,5.1,,0.0,2,3,6,EXATAS
878241,Damares Eleonora Deldoa,0,0,0,0,6.8,7.1,7.1,6.2,1.0,2,3,3,HUMANAS
701597,Valdirene Heomukonov,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,2,5,DIFICULDADE
130588,Xavier de Souza Júnior,0,0,0,0,6.1,6.4,5.4,5.7,0.0,3,5,3,DIFICULDADE
467281,José Uiman Neto,0,0,0,0,6.5,6.8,7.2,6.3,1.0,4,4,4,HUMANAS
941820,Valdirene Fátima Igreja,0,0,0,0,5.6,6.4,5.0,5.2,1.0,2,2,6,EXATAS
809563,Diogo Alex de Cardozo,0,0,0,0,5.6,5.6,5.1,4.9,0.0,3,5,3,EXATAS
207609,Guiomar Tainá de Souza,0,0,0,0,6.8,8.1,9.1,,0.0,12,7,2,EXCELENTE
228571,Valquíria Taís de Borges Ribeiro,0,0,0,0,4.9,5.2,6.2,,1.0,3,1,7,DIFICULDADE
446708,Wanda Pabamo Crornasfulã,0,0,0,0,6.4,6.4,4.6,6.6,1.0,3,0,3,EXATAS
123070,Jesus Denis Teles de Oliveira,0,0,0,0,7.7,8.0,8.4,7.7,1.0,5,2,6,EXCELENTE
983180,Caroline Ripruman Pires,0,0,0,0,5.3,5.1,6.1,5.3,1.0,5,2,5,EXATAS
284925,Geraldo Rosa Júnior,0,0,0,0,6.2,6.0,5.7,4.5,1.0,2,0,3,DIFICULDADE
961276,Miguel de Peixoto,0,0,0,0,6.8,7.5,6.1,6.2,0.0,5,6,3,EXATAS
579715,Aloísio Sebastião Penedo Euve,0,0,0,0,6.1,6.1,7.0,6.2,1.0,7,2,3,HUMANAS
640505,Janete Shirley de Vasconcelos,0,0,0,0,7.2,7.2,8.6,7.7,1.0,7,4,3,MUITO_BOM
825764,Vera Vânia Paim Hao,0,0,0,0,7.3,6.6,6.5,6.6,1.0,4,5,3,MUITO_BOM
130222,Caio Fábio da Silva,0,0,0,0,5.4,6.3,4.7,4.4,1.0,2,2,6,EXATAS
643534,Edson Luan Nasukota de Toledo,0,0,0,0,7.3,7.5,7.4,,0.0,2,2,5,HUMANAS
525783,Bernardo Olavo da Encarnação de Camargo,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,3,3,DIFICULDADE
919772,Lucas Adônis Pahire,3,1,1,1,0.0,0.0,0.0,0.0,0.0,3,5,3,DIFICULDADE
626290,Pedro do Amaral,0,0,0,0,6.0,5.7,5.7,4.2,1.0,2,0,3,EXATAS
217214,Edu Roberval Penedo de Barbosa,0,0,0,0,5.5,5.4,5.4,,,3,3,3,EXATAS
965280,Nicolas Saki dos Santos,0,0,0,0,6.0,6.7,4.5,5.7,,2,3,5,EXATAS
707614,Sandro Everton de Souza,1,1,1,1,0.0,0.0,0.0,,1.0,3,1,7,DIFICULDADE
853784,Leila Bárbara da Silva,0,0,0,0,7.0,7.9,9.8,8.1,0.0,8,4,3,EXCELENTE
996727,Damião Ângelo da Silva,0,0,0,0,6.0,5.6,5.2,5.7,,3,3,6,EXATAS
358327,Tomáz Ney Iloão Clilri Júnior,0,0,0,0,6.5,6.3,5.3,6.0,0.0,3,1,5,EXATAS
449318,Paula Teoga de Andrade,0,0,0,0,7.0,7.1,7.8,5.8,1.0,4,3,4,HUMANAS
957508,Tomáz Ukisson Gomes Barroso,0,0,1,1,6.9,7.5,0.0,0.0,0.0,16,5,3,EXATAS
678570,Zara Ivone Heme,0,0,0,0,5.8,6.4,5.7,5.6,0.0,3,5,3,EXATAS
141776,Breno de Vasconcelos,0,0,0,0,7.6,8.1,7.0,6.7,0.0,4,5,3,MUITO_BOM
411016,Luiza Decro de Leite,0,0,1,1,6.0,4.5,0.0,,1.0,5,0,4,EXATAS
819833,Samanta de Barbosa,0,0,0,0,6.3,6.4,5.9,5.0,1.0,3,3,3,EXATAS
824297,Léia Tainá Branco do Vale,0,0,0,0,6.0,5.3,4.8,5.5,,9,5,3,EXATAS
307543,Eugênio Luigi de Parreira,0,0,0,0,7.2,7.3,7.4,7.0,0.0,13,3,1,HUMANAS
966883,Luciano Igor Ozeimson Júnior,0,0,0,0,7.0,6.4,6.3,,1.0,13,5,3,EXATAS
798410,Aline Tatiane Cilgoson Areoer Ymauy,0,0,0,0,4.3,4.9,5.1,5.3,1.0,2,2,2,EXATAS
371977,Madalena de Iglesias dos Santos Rangel,1,1,3,1,0.0,0.0,0.0,0.0,0.0,3,4,5,DIFICULDADE
428189,Wilma Eunice da Silva,0,0,1,1,6.2,4.7,0.0,0.0,1.0,0,2,6,DIFICULDADE
734753,Jaqueline Cláudia de Leite Guerra,0,0,0,0,6.6,6.8,6.7,5.0,0.0,4,2,2,DIFICULDADE
882928,Emílio de Holanda da Conceição Júnior,0,0,0,0,5.5,5.6,5.3,4.7,1.0,2,2,3,EXATAS
715458,Batista de Pacheco Bexyumdre,1,3,1,1,0.0,0.0,0.0,0.0,0.0,4,5,6,DIFICULDADE
168041,Osório Robson Gomes,0,0,0,0,6.4,7.4,5.3,6.4,1.0,2,0,8,EXATAS
266394,Mirela da Silva de Muniz,0,0,0,0,6.6,6.8,7.3,6.9,1.0,3,0,4,HUMANAS
995679,Ronaldo Wyto de Monteiro Gedase,0,0,0,0,6.3,6.9,5.6,5.4,1.0,5,4,3,EXATAS
245432,Clarice Léia da Silva de Salgado,0,0,0,0,7.0,7.3,6.5,5.5,0.0,3,3,4,EXATAS
698808,Celeste de Oliveira,0,0,0,0,5.8,4.7,5.1,5.3,,5,5,3,EXATAS
383772,Luzia de Ramos Eclusorriman,1,1,1,1,0.0,0.0,0.0,,0.0,3,5,6,DIFICULDADE
417668,Ana de Oliva dos Santos,0,0,0,0,5.3,6.2,6.4,,1.0,5,7,1,EXATAS
301473,Shirley Hirobote Werner,0,0,0,0,6.1,5.2,6.3,5.7,1.0,2,3,5,EXATAS
936600,Willian José da Silva Yreva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,12,2,3,DIFICULDADE
440106,Elisete Rodrigues Abaoa,1,1,1,1,0.0,0.0,0.0,,1.0,3,1,6,DIFICULDADE
423002,Paulo Bobizo de Novais Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,1,7,DIFICULDADE
822547,Cirilo de Peixoto Azeman,0,0,0,0,6.0,5.7,5.0,4.6,,2,4,5,DIFICULDADE
484978,Gilberto Abaov Zirneozy,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,2,6,DIFICULDADE
610247,Kelly Ediane Milani,0,0,0,0,6.3,6.1,5.6,5.2,0.0,5,5,6,DIFICULDADE
487564,Hélio Mefoman,0,0,0,0,6.7,5.3,6.0,5.9,1.0,4,2,4,EXATAS
518266,Shirley Giepe,0,0,0,0,5.4,5.8,5.8,,0.0,7,2,3,EXATAS
227185,Zuleide Leonara Buarque da Silva,0,0,0,0,6.5,6.1,7.3,,0.0,3,5,3,HUMANAS
686706,Rita Ivone de Espanha Câmara,1,1,1,3,0.0,0.0,0.0,,0.0,12,5,2,DIFICULDADE
240669,Décio do Nascimento,0,0,0,0,7.9,8.1,6.6,5.9,0.0,9,5,3,MUITO_BOM
115969,Alisson Rivaldo Gudra da Silva,0,0,0,0,6.5,5.1,4.8,4.6,,4,2,3,DIFICULDADE
578502,Tainara de Menezes,0,0,0,0,6.1,6.5,5.0,4.4,0.0,5,4,3,EXATAS
222229,Alexandre de Lins Guerra Júnior,0,0,0,0,7.2,7.4,7.6,7.2,0.0,5,4,3,MUITO_BOM
214809,Marcelo de Pereira da Silva Pinto,0,0,0,0,5.7,5.6,5.4,5.3,1.0,5,3,3,EXATAS
885226,Quênia Marli Demfivic,0,0,0,0,6.6,6.4,6.6,6.2,1.0,5,3,5,HUMANAS
493749,Paula Vânia Iasão,0,0,0,0,5.5,5.6,6.3,6.5,1.0,2,2,4,EXATAS
298384,Patrick Wally de Barbosa,0,0,0,0,5.3,5.1,5.8,,1.0,1,1,6,EXATAS
915573,Rose Jandira da Silva Gomes,0,0,0,0,5.5,4.8,6.6,,0.0,3,5,5,DIFICULDADE
393654,Sara de Noronha Virunono,0,0,0,0,6.2,5.0,5.5,5.3,1.0,3,2,5,EXATAS
459203,Wendy Luara Oernibu,0,0,1,1,6.3,4.8,0.0,0.0,1.0,3,2,6,DIFICULDADE
326585,Ana Quitéria Emitei de Garcia dos Santos,3,1,1,1,0.0,0.0,0.0,0.0,,4,2,6,DIFICULDADE
371262,Isaías Xavier de Oliveira,1,1,1,1,0.0,0.0,0.0,,,8,0,8,DIFICULDADE
853861,Catarina d'Ávila,0,0,0,0,7.2,6.5,6.9,6.1,1.0,4,2,7,HUMANAS
879399,João dos Santos Rangel,0,0,0,0,6.4,5.6,5.2,5.7,1.0,5,3,6,EXATAS
659044,Xilena Gomes Diwistragra,0,0,0,0,6.2,6.5,5.2,5.7,1.0,5,4,3,EXATAS
365762,Bete Xilena Mercado,0,0,0,0,5.8,5.7,5.9,5.3,,5,0,3,DIFICULDADE
587763,Alessandra Vânia Mupe Fortes,0,0,0,0,7.5,6.9,7.0,7.2,1.0,9,3,3,HUMANAS
766599,Célia Lidiane de Pacheco,0,0,0,0,5.0,5.4,4.9,4.9,1.0,2,1,2,DIFICULDADE
817585,Cláudia Atreumyman,0,0,0,0,6.6,6.6,6.4,5.8,1.0,13,5,3,EXATAS
286895,Oliver Uribe Schmidt,0,0,0,0,6.9,6.2,6.9,6.5,1.0,5,2,1,HUMANAS
377310,Ismael Alisson de Palhares Guedes,0,0,0,0,5.3,6.1,5.9,4.9,1.0,3,1,6,EXATAS
430694,Elizabete de Andrade,0,0,0,0,5.7,5.1,5.1,4.8,,4,2,3,DIFICULDADE
455490,Camilo de Garcia Neto,0,0,0,0,6.8,6.4,6.6,5.0,0.0,2,5,6,HUMANAS
522820,Cármen da Serra de Mello,1,1,1,1,0.0,0.0,0.0,0.0,,2,2,6,DIFICULDADE
264496,Mike Altair Irazbe,0,0,0,0,5.8,5.6,5.3,6.0,1.0,6,4,3,EXATAS
162018,Luciana dos Santos,0,0,0,0,7.2,7.4,8.5,6.9,0.0,14,6,3,EXCELENTE
808155,Tina de Fraga,0,0,0,0,6.5,6.4,7.0,5.8,0.0,5,0,8,HUMANAS
564898,Zeca de Ramos Portugal Pires,0,0,0,0,5.1,4.9,5.9,,0.0,5,5,2,EXATAS
568323,Hércules dos Santos de Assunção,0,0,0,0,5.6,5.0,4.5,6.5,0.0,10,3,3,EXATAS
925893,Matilde dos Santos,0,0,1,1,6.5,5.5,0.0,0.0,1.0,5,3,7,DIFICULDADE
485458,Diego Vase de Malta Milani,0,0,0,0,6.0,6.2,5.9,5.8,1.0,5,4,4,EXATAS
129534,Suellen de Viana,0,0,0,0,5.9,7.0,6.5,6.5,,5,0,4,EXATAS
717920,Dário Uribe da Silva Kunpi,0,0,0,0,6.1,5.7,4.5,5.8,0.0,7,2,7,EXATAS
222089,Milene Elisângela de Moreira,0,0,0,0,7.1,6.9,7.9,7.1,0.0,2,5,3,HUMANAS
867001,Cleuza Tânia Joscuz,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,0,3,DIFICULDADE
443396,Nivaldo Davi de Rezende Ushe Guerra,0,0,0,0,5.9,5.7,5.2,,,5,0,3,DIFICULDADE
998882,Augusto da Conceição,0,0,0,0,6.8,6.3,5.3,,0.0,2,4,8,EXATAS
414645,Patrícia Cibele de Aguiar,0,0,0,0,7.9,8.4,9.5,7.9,0.0,25,4,4,MUITO_BOM
296940,Marciano Fortes,0,0,0,0,7.1,7.6,7.0,7.4,1.0,2,2,7,HUMANAS
618559,Ezequiel Bose Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,4,DIFICULDADE
303870,Mayara Insano de Araújo,0,0,0,0,5.8,5.3,5.6,,1.0,2,1,7,DIFICULDADE
913154,Damares Abigail Coutinho Suhaha,0,0,0,0,5.3,5.1,4.7,5.4,1.0,3,2,2,EXATAS
177966,Guilherme Domingos de Siqueira,0,0,0,0,5.8,5.7,4.7,,0.0,2,5,3,EXATAS
321579,Juan Humberto Mendes,0,0,0,0,7.4,7.2,6.9,6.5,1.0,7,7,3,HUMANAS
998281,Fabiana Duque,1,1,1,1,0.0,0.0,0.0,0.0,,6,4,4,DIFICULDADE
799388,André Ney de Souza Júnior,0,0,0,0,6.8,6.1,4.9,6.4,1.0,2,3,5,EXATAS
914999,Kiara da Silva,0,0,0,0,4.6,4.9,5.0,4.9,1.0,4,2,6,DIFICULDADE
936584,Eloá Maria Loinena,0,0,1,1,6.4,5.4,0.0,0.0,1.0,2,5,3,DIFICULDADE
902145,Kelly Favul Negrão,0,0,0,0,6.7,6.8,7.6,6.4,1.0,5,7,3,MUITO_BOM
533791,Alex do Prado Júnior,0,0,0,0,6.4,5.9,5.7,5.4,0.0,2,0,5,EXATAS
787912,Celso Vosa Júnior,0,0,0,0,4.6,5.2,5.0,5.0,,7,3,4,DIFICULDADE
281543,Giuseppe Mário da Silva do Maranhão das Neves,0,0,0,0,5.9,6.0,6.2,5.3,,2,2,3,EXATAS
471423,Osório de Alvarenga,1,1,1,1,0.0,0.0,0.0,,1.0,3,0,6,DIFICULDADE
217512,Henrique Elano Uosornman,0,0,0,0,6.1,5.0,5.6,5.6,1.0,3,3,6,EXATAS
485678,Aloísio Rivaldo de Ortiz Rodrigues,0,0,0,0,5.4,5.8,4.9,4.3,1.0,2,4,3,DIFICULDADE
364803,Alan Hildebrando da Nóbrega,0,0,0,0,6.6,5.8,7.3,,1.0,5,3,4,HUMANAS
430037,Maria Esuã,0,0,0,0,6.6,6.7,7.4,,1.0,4,5,1,HUMANAS
309238,Anakin Quirino Cobesa Vapye,0,0,0,0,4.6,5.8,4.9,5.7,1.0,3,2,6,DIFICULDADE
880827,Jonathas Xerxes de Álvares Shita,0,0,0,0,5.0,4.5,6.1,,0.0,1,4,4,DIFICULDADE
657138,Rafaela de Barros,0,0,0,0,6.5,5.5,7.3,6.7,,3,2,6,HUMANAS
992623,Alan dos Santos,0,0,0,0,6.6,7.1,6.1,6.0,0.0,4,5,3,EXATAS
833153,Anne Klavyti,0,0,0,0,7.1,7.7,7.9,6.3,,5,4,3,HUMANAS
146522,David de Souza da Silva dos Santos,0,0,0,0,6.5,6.6,6.0,4.4,1.0,5,5,3,EXATAS
500084,Yasmin Tsuda,0,0,3,1,7.2,6.0,0.0,0.0,,10,5,2,DIFICULDADE
460531,Saulo Henrique da Cunha de Novais Ternduon,0,0,0,0,6.7,7.2,5.0,6.8,1.0,2,0,4,EXATAS
517820,Ademar Fortes Martinez Dutra,0,0,0,0,7.2,5.1,7.4,6.1,1.0,8,5,5,HUMANAS
298012,Cristina Marina de Álvares,0,0,0,0,5.4,5.5,5.1,4.5,,3,3,3,EXATAS
963592,Caroline do Espírito Santo da Encarnação,1,1,1,3,0.0,0.0,0.0,0.0,,4,2,4,DIFICULDADE
441467,Roseli Liane Gomes,1,3,1,1,0.0,0.0,0.0,0.0,0.0,2,4,4,DIFICULDADE
500581,José Ivoivic,0,0,0,0,6.3,5.2,6.8,6.6,1.0,8,3,4,DIFICULDADE
744120,Vera Telma de Lemos,0,0,0,0,5.2,5.3,6.2,,1.0,5,2,6,EXATAS
379624,Léia dos Santos da Paixão,0,0,0,0,5.1,5.7,5.2,5.1,0.0,4,2,4,DIFICULDADE
881429,Raquel Marcielle da Silva de Paranhos,0,0,0,0,6.5,6.7,5.3,6.8,1.0,1,3,5,EXATAS
179757,Suzanne Mozgro de Souza,0,0,0,0,5.5,5.2,6.1,4.7,0.0,2,5,3,EXATAS
421754,Samila Selena de Assis Dutra,0,0,0,0,6.6,7.1,7.4,5.8,0.0,3,0,6,HUMANAS
320208,Hellen Irna,0,0,0,0,5.9,5.6,5.0,5.7,1.0,0,3,5,EXATAS
793394,Paulínia Eliomar da Silva Estrada Jaia,0,0,0,0,6.1,4.3,4.9,,0.0,5,2,6,EXATAS
767417,Clara Eleonora de Souza,1,3,1,3,0.0,0.0,0.0,0.0,0.0,5,5,5,DIFICULDADE
813827,Marcela Rozvolamer Schmidt,0,0,1,1,6.2,5.4,0.0,0.0,0.0,5,0,7,DIFICULDADE
149005,Omar Sérgio de Abreu Vady Aolbyra,0,0,1,3,5.6,4.0,0.0,0.0,1.0,11,5,8,DIFICULDADE
365969,Moacyr Otávio de Simões,0,0,0,0,5.3,5.0,4.9,5.5,,3,2,6,DIFICULDADE
421480,Valdirene de Uchôa da Silva,0,0,1,3,6.9,7.1,0.0,0.0,1.0,7,4,3,DIFICULDADE
329201,Marli Maíra Seixas Oewo,0,0,0,0,5.7,6.2,5.6,5.8,1.0,3,4,3,EXATAS
444269,Sabrina Walderice de Braga,1,1,1,1,0.0,0.0,0.0,0.0,,2,0,3,DIFICULDADE
998032,Eliane Suyakobo,0,0,0,0,6.8,6.9,9.1,5.8,1.0,13,2,5,HUMANAS
260067,Francielle Torres de Peixoto,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,4,DIFICULDADE
971650,Romildo Juliano de São Pedro Tozu Omma,0,0,0,0,5.9,6.4,4.9,6.5,1.0,2,1,7,EXATAS
985256,Jenny Suzy de Lacerda da Paz,0,0,0,0,6.2,6.0,4.6,4.9,,8,2,1,DIFICULDADE
483195,Eunice Schneider de Meireles,0,0,0,0,7.3,6.5,5.9,7.0,0.0,16,0,1,EXATAS
554017,Ney Raí de Oliveira,0,0,0,0,7.3,6.8,5.5,6.8,1.0,4,5,6,EXATAS
986819,Edson de Sobral Aroson Guedes,0,0,0,0,6.9,6.6,4.7,6.0,1.0,4,0,3,EXATAS
595026,Monique Bella de Souza Fragoso,0,0,0,0,5.2,4.8,6.9,5.8,1.0,3,0,5,HUMANAS
783555,Thiago Dário de Barboza da Silva,0,0,0,0,7.1,6.9,7.4,5.3,,2,2,5,HUMANAS
977315,Patrick Felipe Hayaka,1,3,1,3,0.0,0.0,0.0,0.0,,2,2,4,DIFICULDADE
999827,Edivaldo Eduardo Uzaoshi,0,0,1,1,7.0,6.5,0.0,0.0,1.0,5,4,4,EXATAS
758341,Mara Amélia de Muniz do Prado da Nóbrega,1,1,1,1,0.0,0.0,0.0,,1.0,2,2,6,DIFICULDADE
337462,Moisés Jonas Gomes Oniman,0,0,0,0,4.6,4.3,5.8,6.1,,4,3,2,EXATAS
699255,Edu Estrada,0,0,0,0,6.8,7.3,7.6,6.9,,2,6,3,HUMANAS
313937,Otávio Bernardo Uena,0,0,0,0,6.0,6.2,4.9,,1.0,3,1,7,EXATAS
203235,Bento dos Santos,0,0,0,0,6.5,6.8,7.5,,0.0,2,2,6,HUMANAS
541232,Heitor José de Albuquerque Pinhão do Maranhão,0,0,0,0,7.7,8.1,9.1,7.7,0.0,10,7,1,EXCELENTE
550927,Carlos Giji de Oliveira Muce,0,0,0,0,5.7,5.0,6.5,,1.0,4,3,5,EXATAS
867416,Tina Cristiane da Silva de Maia,0,0,0,0,6.3,4.8,4.5,4.4,0.0,2,4,4,EXATAS
447938,Iago Abílio Soi Gomes,1,1,1,1,0.0,0.0,0.0,,,4,3,6,DIFICULDADE
453441,Luiz Eduardo de Pereira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,1,7,DIFICULDADE
502591,Talita Rebeca de Antunes Dutra,0,0,0,0,6.7,6.6,7.1,6.0,1.0,3,1,6,HUMANAS
787872,Graziele Gomes,0,0,0,0,6.2,4.9,4.8,5.1,0.0,5,1,7,DIFICULDADE
483765,Beto da Rocha,0,0,0,0,7.3,7.5,8.6,5.2,1.0,5,2,4,HUMANAS
868421,José de Vasconcelos Uhechihi Nolo,0,0,0,0,6.6,4.4,6.6,,1.0,3,2,3,EXATAS
719257,Heron de Matos Ferrou Júnior,0,0,0,0,6.8,6.6,5.2,,1.0,5,0,2,EXATAS
391430,Vitor Oséas Ieão Inubu Sole,0,0,0,0,6.8,6.3,7.5,6.4,1.0,5,5,3,HUMANAS
274159,Tainá Paula Mineiro Alea de Souza,0,0,1,1,5.1,5.2,0.0,0.0,0.0,3,2,6,DIFICULDADE
317185,Celso de Pascoal Guerra Timi Júnior,0,0,0,0,6.1,5.7,4.6,6.0,1.0,3,2,3,DIFICULDADE
773703,Lana Velma Adeglason,0,0,0,0,6.5,6.4,4.6,5.5,1.0,6,5,3,EXATAS
796685,Davi de Lemes,0,0,0,0,6.9,7.0,6.8,6.5,1.0,4,3,3,MUITO_BOM
220748,Lina Flaviana Dramnoelman de Barros Atrean,1,1,1,3,0.0,0.0,0.0,0.0,0.0,5,2,4,DIFICULDADE
521489,Laerte Osvaldo de Macedo,0,0,0,0,5.1,4.6,5.9,5.0,1.0,2,4,6,EXATAS
411555,Gabriel da Luz,0,0,0,0,5.1,5.0,4.5,,1.0,2,2,6,EXATAS
526749,Otaviano Diego de Pereira Júnior,0,0,0,0,6.3,5.7,5.2,5.4,,4,5,3,EXATAS
324396,Domingos de Tavares da Graça Júnior,0,0,0,0,6.3,6.4,6.3,,0.0,5,4,4,EXATAS
515817,Albino de Madureira,0,0,1,1,6.3,6.2,0.0,0.0,0.0,3,5,4,DIFICULDADE
508396,Lívia de Azevedo Pimenta,0,0,1,1,6.6,6.3,0.0,0.0,1.0,4,5,3,DIFICULDADE
370366,Maria Wanda Poga Agiegem,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFICULDADE
905231,Kauê Fugu Gomes,1,1,1,1,0.0,0.0,0.0,,,4,1,6,DIFICULDADE
760849,Nelson Matheus Marques,0,0,0,0,6.2,5.2,5.5,5.9,1.0,1,2,3,EXATAS
286214,Luke Felipe Torres,0,0,0,0,6.4,6.0,6.0,6.1,0.0,14,5,4,MUITO_BOM
257817,Juliano Osvaldo da Silva,0,0,0,0,6.4,6.9,7.7,6.8,,10,2,2,HUMANAS
736176,Vanda Eloá de Souza,0,0,0,0,6.9,5.8,5.5,5.2,1.0,6,5,3,EXATAS
517140,Alexandre de Tavares,0,0,0,0,7.0,6.4,4.5,5.4,0.0,4,2,5,DIFICULDADE
199467,Luigi Itamar de Oliveira,0,0,0,0,6.5,5.8,6.0,5.6,0.0,9,3,6,EXATAS
374671,Cármen de Chaves Rimwuov Obeov,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8,2,5,DIFICULDADE
126075,Gislaine Vânia de Vargas da Silva,0,0,0,0,7.1,6.7,6.8,5.4,,4,6,3,HUMANAS
895358,Jacinto Thiago de Fraga,0,0,0,0,4.8,5.7,5.5,5.6,1.0,2,2,3,DIFICULDADE
292094,Simão de Uchôa,0,0,0,0,5.2,5.4,5.7,,1.0,3,4,3,DIFICULDADE
106237,Maísa Danielle de Matos,1,1,1,3,0.0,0.0,0.0,,1.0,1,4,4,DIFICULDADE
174531,Natália Alessandra de Junqueira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,0,8,DIFICULDADE
325785,Zeca Wesley de Pinheiro,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,1,7,DIFICULDADE
760410,Maria Yasmin de Osório da Lira,1,1,3,1,0.0,0.0,0.0,0.0,1.0,3,0,5,DIFICULDADE
675435,Emílio Hércules Yiti dos Santos,0,0,0,0,6.3,6.4,5.5,4.7,0.0,4,6,3,EXATAS
222048,Bete Marcielle Rutore Choenan,0,0,3,1,6.0,5.9,0.0,,1.0,0,2,5,EXATAS
757106,Leonardo da Silva Terceiro,1,3,3,3,0.0,0.0,0.0,0.0,,2,5,3,DIFICULDADE
848227,Flávio Elói de Barros,3,3,1,1,0.0,0.0,0.0,0.0,,2,2,4,DIFICULDADE
314558,Geraldo Flaison Buhoaho Cizalvic,0,0,0,0,6.6,6.4,6.6,,1.0,4,2,6,HUMANAS
899989,Pablo Eduardo Barroso Orngi de Machado,0,0,0,0,6.1,5.6,5.4,,,2,3,4,EXATAS
608871,Humberto Dário de Viana do Maranhão,0,0,0,0,5.5,5.6,4.9,5.0,0.0,12,5,4,DIFICULDADE
306148,Kelly Cármen do Rio,0,0,0,0,7.3,7.6,5.5,6.7,1.0,5,5,3,EXATAS
455401,Edilene de Muniz Nimikigu Schneider,1,1,1,3,0.0,0.0,0.0,0.0,1.0,9,2,3,DIFICULDADE
925409,Saulo César Anio Otelim,0,0,0,0,5.0,5.5,5.0,,1.0,2,2,7,DIFICULDADE
949251,Manuela Joelma da Silva de Antunes,0,0,0,0,6.8,6.1,7.2,5.1,1.0,2,2,3,HUMANAS
680692,Moisés João de Madureira,0,0,0,0,6.1,5.3,7.1,5.4,1.0,0,0,5,HUMANAS
601405,Jonas d'Ávila,1,1,3,1,0.0,0.0,0.0,0.0,0.0,7,2,3,DIFICULDADE
859935,Nicolas Roberto Yobe do Rio,0,0,0,0,7.6,7.2,7.7,,1.0,5,2,3,HUMANAS
191964,Áureo da Rocha,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,3,3,DIFICULDADE
795161,Lina Francielle Ambreo,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,2,3,DIFICULDADE
797127,Jéssica Bella Branco,0,0,0,0,7.6,7.8,8.2,7.3,0.0,13,2,3,HUMANAS
909013,Leonara Tatiane Koel,0,0,0,0,7.0,6.5,8.1,6.5,0.0,3,5,3,HUMANAS
729146,Amanda Gislaine Ponernson,0,0,1,1,5.8,4.3,0.0,0.0,1.0,17,5,1,DIFICULDADE
479182,Luzimara da Graça,0,0,0,0,5.2,6.3,7.5,5.0,,1,4,2,HUMANAS
757788,Celeste Weber Kiu,0,0,0,0,5.7,5.9,5.6,6.3,1.0,3,2,6,EXATAS
325026,Uribe de Carvalho Bahia da Silva,0,0,0,0,6.6,6.1,6.2,6.5,,5,5,2,EXATAS
422968,Cleuza dos Santos,0,0,0,0,6.6,6.1,8.2,,0.0,7,5,3,HUMANAS
591386,Pablo Leopoldo Dlipieão de Pinheiro,1,1,1,1,0.0,0.0,0.0,0.0,1.0,6,2,3,DIFICULDADE
382430,Catarina Bárbara Vulclas Klein,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,2,6,DIFICULDADE
755083,Marielle Wanda de Ferraz,0,0,0,0,6.3,5.2,5.7,4.8,1.0,2,4,5,EXATAS
